"song_name","song_popularity","Duration_ms","Acousticness","Danceability","Energy","Instrumentalness","Key","Liveness","Loudness","Audio_mode","Speechiness","Tempo","Time_signature","Audio_valence","binomial"
"A Dream of You and Me",58,239306,0.432,0.691,0.937,0.0546,10,0.102,-4.123,1,0.0391,136.995,4,0.824,1
"A Drip Like This",43,159466,0.0138,0.778,0.734,0.000128,1,0.31,-7.786,0,0.208,81.498,4,0.613,1
"A Drop In The Ocean",52,293647,0.463,0.199,0.119,0.894,0,0.237,-21.529,1,0.0388,110.848,1,0.063,1
"A Forest",60,354290,0.365,0.579,0.622,0.652,0,0.0955,-11.285,1,0.0563,163.107,NA,0.435,1
"A Good Night",73,203453,0.104,0.53,0.707,0,10,0.105,-5.516,1,0.203,109.827,4,0.696,1
"A Good Night",73,203453,0.104,0.53,0.707,0,10,0.105,-5.516,1,0.203,109.827,4,0.696,1
"A Hard Rain's A-Gonna Fall",58,412200,0.919,0.567,0.198,0.000871,4,0.135,-18.681,1,0.0327,92.467,NA,0.321,1
"A Horse with No Name",77,252239,0.686,0.654,0.506,0.0155,11,0.155,-17.18,0,0.0535,123.179,4,0.831,1
"A Horse with No Name",77,252239,0.686,0.654,0.506,0.0155,11,0.155,-17.18,0,0.0535,123.179,4,0.831,1
"A Letter to My Younger Self",58,141940,0.978,0.619,0.378,0.0023,1,0.103,-9.343,0,0.0308,91.91,4,0.677,1
"A Letter to My Younger Self",58,141940,0.978,0.619,0.378,0.0023,1,0.103,-9.343,0,0.0308,91.91,NA,0.677,1
"A Little Less Talk And A Lot More Action",50,170546,0.282,0.755,0.808,2.02e-06,9,0.11,-7.367,1,0.0374,124.976,4,0.933,1
"A Little More",73,144720,0.797,0.376,0.211,0,4,0.196,-11.665,1,0.0364,94.7,3,0.228,1
"A Little More",73,144720,0.797,0.376,0.211,0,4,0.196,-11.665,1,0.0364,94.7,3,0.228,1
"A Little More",0,NA,0.0423,0.624,NA,0.00378,7,0.17,-6.271,1,0.0505,90.016,NA,0.261,1
"A Little Respect - 2009 Remastered Version",70,213986,0.0299,0.607,0.784,3.85e-06,0,0.288,-7.963,1,0.0258,113.804,4,0.622,1
"A Little Too Much",32,187026,0.473,0.553,0.507,NA,11,0.108,-6.24,1,0.0304,83.093,4,0.57,1
"A Lo Lejos Me Veran",77,148561,0.0285,0.694,NA,0.00992,7,0.535,-12.117,0,0.0401,125.069,NA,0.941,1
"A Long December",59,295066,0.469,0.398,NA,0.000588,5,0.337,-6.925,1,0.0298,142.336,4,NA,1
"A Love That's Hard to Find - Radio Edit",16,NA,0.0373,0.694,0.899,0.531,7,0.264,NA,0,0.0299,122.001,4,0.139,1
"A Lovers's Holiday - Jim Burgess Mix",3,384850,0.0308,0.922,NA,0.0274,11,0.0844,-6.07,0,0.214,116.335,4,0.833,1
"A Message to You and Myself",49,206393,0.965,0.737,0.201,NA,1,0.101,-15.463,1,0.0787,119.993,4,0.158,1
"A Milli",77,221840,0.0527,0.679,0.684,NA,6,0.177,-8.559,1,0.278,151.748,4,NA,1
"A Million",48,173875,0.501,0.912,0.295,0.000599,9,0.0535,-9.822,0,0.0607,111.552,4,0.803,1
"A Million Lights",50,216333,0.132,0.502,0.64,0.00338,7,0.125,-5.964,1,0.0257,110.034,4,0.125,1
"A Minha Menina",42,284986,0.0568,NA,0.93,0,7,0.464,-3.21,1,NA,91.41,4,0.429,1
"A Minha Menina",42,284986,0.0568,0.455,0.93,0,7,0.464,-3.21,1,0.126,91.41,4,0.429,1
"A Minha Menina",36,NA,0.806,0.53,0.809,0.0122,9,0.215,-8.222,0,0.0514,98.88,4,NA,1
"A New Day",66,179102,0.991,0.446,0.065,0.954,0,0.107,-18.246,1,0.0577,69.751,4,0.31,1
"A New England",53,107949,0.846,0.577,NA,0,5,NA,-6.832,1,0.0311,83.53,4,NA,1
"A Painting in Paris",54,213626,0.0828,0.699,0.702,0.00147,6,0.0667,-7.955,0,NA,75.012,NA,0.608,1
"A Petal Here, a Petal There",50,206493,NA,0.452,0.698,0.000646,7,0.0687,-7.903,1,0.0302,141.53,4,0.563,1
"A quien le importa",52,205306,0.008,0.568,0.849,0.000343,7,0.145,-10.472,1,0.0338,130.746,4,0.809,1
"A Reality",39,236479,0.00188,0.447,0.991,0.859,1,0.343,-4.261,1,0.072,137.998,4,0.263,1
"A Satisfied Mind",28,166040,0.945,0.732,0.243,3.85e-05,4,0.0955,-7.638,1,0.0299,115.14,3,0.432,1
"A Shitty Love Song",54,197142,0.946,0.763,0.146,NA,9,0.118,-13.375,1,0.0379,98.056,4,0.536,1
"A Shot In The Arm",47,259800,0.0486,0.556,0.787,2.05e-05,2,0.0966,-5.006,1,0.0305,126.356,4,0.571,1
"A Simple Song",62,216013,0.87,0.613,0.199,0.000218,5,0.104,-16.36,1,0.0298,77.104,4,0.376,1
"A Six Pack To Go",32,129360,0.489,0.67,0.413,0.00251,9,0.119,-14.734,1,0.18,165.823,4,0.593,1
"A Sky Full of Flowers",63,218692,0.99,0.324,0.0645,0.929,6,0.19,-26.821,1,0.0436,101.942,4,0.0396,1
"A Sky Full of Stars",63,267866,0.00622,0.545,0.675,0.00197,6,0.214,-6.468,1,0.0279,NA,4,0.16,1
"A Song With No Name",62,243042,0.874,0.534,0.127,0.774,6,0.112,-15.385,1,0.0358,128.368,4,0.181,1
"A Song With No Name",62,243042,0.874,0.534,0.127,0.774,6,0.112,-15.385,1,0.0358,128.368,4,0.181,1
"A Teenager In Love",62,153866,0.635,0.564,0.283,NA,1,0.188,-13.624,1,0.0407,78.715,4,0.678,1
"A Thousand Miles",67,237440,0.314,0.56,0.825,0,11,0.227,-3.794,1,0.0352,94.931,4,0.339,1
"A Thousand Miles",30,237440,0.328,0.454,0.827,0,11,0.226,-3.774,1,0.0398,94.767,4,0.32,1
"A Thousand Miles - Single Version",24,237920,0.264,0.566,0.825,0,11,0.218,-4.504,1,0.0383,94.991,NA,0.278,1
"A Thousand Miles - Single Version",24,NA,0.264,0.566,0.825,0,11,0.218,-4.504,1,0.0383,94.991,4,0.278,1
"A Thousand Miles (Live Acoustic)",24,278346,0.88,0.44,NA,3.09e-05,11,0.108,-7.712,1,0.0279,83.935,4,0.329,1
"A Time of Wonder",69,169617,0.99,0.29,0.191,0.891,4,0.101,-19.107,0,0.0377,165.536,3,0.219,1
"A Toda Cuba Le Gusta",34,348733,0.162,0.623,0.605,1.54e-06,0,0.218,-10.874,1,0.0345,96.235,NA,0.878,1
"A Warrior's Call",64,263080,0.00075,0.374,0.903,5.85e-06,10,0.244,-4.49,1,0.0825,109.118,3,0.429,1
"A Warrior's Call",64,263080,0.00075,0.374,0.903,5.85e-06,10,0.244,-4.49,1,0.0825,109.118,3,0.429,1
"A Warrior's Call",64,263080,0.00075,0.374,0.903,5.85e-06,10,0.244,-4.49,1,0.0825,109.118,3,0.429,1
"A Weak Ago",48,191137,0.00793,0.597,0.982,0,10,0.189,NA,0,0.12,137.995,4,0.651,1
"A White Sport Coat (with Ray Conniff)",33,148600,0.811,0.622,0.648,0.000212,1,0.146,-8.825,1,0.0308,114.055,4,0.808,1
"A Whiter Shade Of Pale",67,248946,0.504,NA,0.66,0.0026,0,0.0891,NA,1,0.0342,149.813,4,0.435,1
"A Whiter Shade Of Pale",67,248946,0.504,0.249,0.66,0.0026,0,0.0891,NA,1,0.0342,149.813,4,0.435,1
"A.M. 180",50,200666,0.00059,0.296,0.432,0.899,5,0.237,-8.677,1,0.0316,88.13,4,0.216,1
"主角",39,182538,0.163,0.893,0.666,0,2,0.0962,-7.777,1,0.318,94.988,4,0.427,1
"不错过",36,194456,0.458,0.731,0.413,0,11,0.117,-7.317,1,NA,139.742,4,0.652,1
"¿A Dónde Vamos A Parar?",19,228920,0.446,0.376,0.5,0.00438,0,0.124,-4.893,1,0.0288,144.04,4,0.188,1
"¿Cual es tu plan?",82,243700,0.415,0.822,0.601,0,5,NA,-5.418,0,0.297,96.123,4,0.872,1
"¿Dónde Estarás?",62,231106,0.144,0.551,0.542,0,7,0.192,NA,0,0.0298,181.931,4,0.916,1
"¿Qué Tiene?",75,177272,0.629,0.708,0.534,0.00462,10,0.094,-7.623,0,0.159,NA,4,0.704,1
"¿Qué Tiene?",75,177272,0.629,0.708,0.534,0.00462,10,0.094,-7.623,0,0.159,87.907,4,0.704,1
"¿Quieres Ser Mi Amante?",63,249666,0.792,0.409,0.574,1.28e-06,5,0.0915,-8.112,0,0.0415,151.979,4,0.55,1
"​앞자리",41,191738,1.718,0.486,0.753,0,9,0.277,-4.092,0,0.172,79.013,4,0.469,1
"• RIGHT NOW",51,142640,0.0304,0.906,0.672,0.000926,4,0.105,-5.828,0,0.0505,123.02,4,0.734,1
"Ça Plane Pour Moi",48,179506,0.176,0.489,0.788,7.98e-05,10,NA,NA,1,0.0452,165.877,4,0.88,1
"Ça sert",16,219946,0.637,0.88,0.427,0.000139,11,0.0827,-10.389,0,0.252,111.06,4,0.67,1
"Échale al Plato",39,174945,0.341,0.824,0.882,0.000112,0,0.0697,-3.078,1,0.0477,92.037,4,0.898,1
"Émigré",58,191813,0.863,0.524,0.382,0.00033,7,0.32,-11.024,1,0.029,91.955,4,0.466,1
"做我的貓",44,241231,0.0304,0.813,0.597,2.03e-05,9,0.048,-6.93,1,0.0469,108.037,4,0.375,1
"你能看到我",46,282711,0.225,0.867,0.647,0,10,0.24,-6.347,1,0.0805,118.008,4,0.663,1
"AAAAA",37,214751,0.536,0.528,0.561,0.0353,NA,0.114,-8.617,1,0.0827,144.034,4,0.607,1
"Aahhyeahh",67,185491,0.0223,0.631,0.67,0.138,3,0.358,-9.829,1,0.0622,144.983,4,0.0611,1
"Aalam E Yekrangee",37,290920,0.369,0.623,0.428,1.37e-05,2,0.0529,-13.345,0,0.0946,125.066,3,NA,1
"Aashianeh",19,NA,0.481,0.511,0.81,0,4,0.191,NA,1,0.133,141.635,NA,0.785,1
"Ab Ovo",23,288280,0.992,0.393,0.0429,0.925,9,0.0821,-25.727,0,0.0341,135.405,NA,0.0394,1
"ABC",66,177426,0.451,0.71,0.815,0.000469,8,0.0975,-7.765,1,0.0438,93.603,4,0.955,1
"ABC",66,177426,0.451,0.71,0.815,0.000469,8,0.0975,-7.765,1,0.0438,93.603,4,0.955,1
"ABC",66,177426,0.451,0.71,0.815,0.000469,8,0.0975,-7.765,1,0.0438,93.603,4,0.955,1
"ABC",65,177733,0.523,0.736,0.689,0.000319,8,0.123,-11.781,1,0.0437,93.781,4,0.95,1
"ABCD (Friend Zone)",67,168787,0.352,0.856,0.412,0,1,0.0873,-7.598,1,0.0588,140.001,4,0.533,1
"Abel",50,217026,0.000348,0.342,0.944,0.257,0,0.0848,-3.873,1,0.0489,158.805,4,0.413,1
"Abilene",39,133333,0.445,0.63,0.448,1.43e-05,5,0.271,-15.015,1,0.0271,104.024,4,0.753,1
"Above And Beyond",39,148000,0.597,0.52,0.525,0,8,0.0847,-7.449,1,0.0412,147.601,5,0.743,1
"Above the Clouds",62,183994,0.237,0.763,0.681,0.000363,0,0.0917,-7.291,1,0.0338,120.025,4,0.227,1
"Above The Clouds - Feat. Inspectah Deck",60,221626,0.312,0.462,0.944,0.000149,8,0.367,-2.938,1,NA,172.33,4,0.65,1
"Abrázame",28,NA,0.0738,0.687,0.785,0,NA,0.104,-4.522,1,0.19,160.042,4,0.753,1
"Abrázame Muy Fuerte",71,239426,0.689,0.515,NA,0,4,0.126,-7.343,0,0.0567,135.739,4,0.312,1
"Absent Ones",35,NA,0.0139,NA,NA,0.079,0,0.153,-4.158,1,0.0907,110.036,NA,0.434,1
"Absolute in Doubt",69,227026,0.0219,0.733,0.66,0,4,0.151,-6.87,0,0.0436,138.034,4,0.259,1
"Absolute Zero",68,229840,0.000108,0.552,0.988,0.309,1,0.846,-2.555,0,0.0787,139.941,4,0.619,1
"Absolute Zero",39,229830,0.000107,0.552,0.987,0.24,6,0.865,-2.927,1,0.0792,139.954,4,0.59,1
"Abyss",41,257092,0.788,0.644,0.038,0.948,6,0.111,-24.141,0,0.0416,100.014,4,0.116,1
"Acángana",48,228933,0.606,0.71,0.636,NA,NA,0.107,-8.332,1,0.0434,94.096,4,0.962,1
"Accusations",62,279706,0.453,0.901,0.283,0.000111,6,0.0858,-10.156,0,0.0769,118.963,4,0.333,1
"Ace",66,182752,0.865,0.687,0.509,0,10,0.12,-9.173,1,0.405,106.892,4,0.651,1
"Ace of Spades",74,165906,0.00242,0.317,0.981,0.00677,6,0.0852,NA,1,0.174,140.079,4,0.234,1
"Ace of Spades",74,165906,0.00242,0.317,0.981,0.00677,6,0.0852,-7.102,1,0.174,140.079,4,0.234,1
"Achoo",38,244000,0.167,0.659,0.839,0,2,0.389,-4.106,1,0.162,119.935,4,0.624,1
"Acoustic",67,172199,0.785,0.88,0.245,3.19e-05,9,0.0979,-10.245,1,NA,76.006,4,0.638,1
"Across The Universe - Remastered 2009",66,228133,0.361,NA,0.412,8.68e-05,NA,0.0702,-11.788,1,0.0287,152.126,4,0.858,1
"Act Naturally",55,143693,0.336,0.552,0.474,0,7,0.173,-6.847,1,0.0275,92.156,4,0.7,1
"Actin' Different",33,NA,0.0216,0.843,0.64,0,7,0.0791,-7.807,0,0.27,147.006,4,0.672,1
"Actor",44,168030,0.16,NA,0.35,7.69e-06,4,0.367,-11.106,0,0.131,128.02,4,0.377,1
"Acuerdate de Mi",21,204043,0.165,0.559,0.644,3.98e-06,0,0.297,-6.189,1,0.0306,104.972,4,0.495,1
"Add To Me - Recorded At Spotify Studios NYC",50,220546,0.662,NA,0.328,0,9,0.41,-12.121,0,0.15,169.175,4,0.934,1
"Adderall",64,218025,0.000672,0.681,0.891,1.07e-06,6,0.0631,-4.28,1,NA,100.008,4,0.556,1
"Addicted To Ballin' (feat. ScHoolboy Q)",54,163840,0.278,0.667,0.459,0,4,0.0951,-6.476,0,0.426,99.883,4,0.186,1
"Addicted To Love",65,363640,0.361,0.702,0.59,3.91e-06,2,NA,-12.76,1,0.0302,111.57,4,0.973,1
"Addicted To That Rush",4,284973,0.0537,0.46,NA,7.95e-06,2,0.329,-5.095,1,0.156,112.684,4,0.444,1
"Adding Up",70,206001,0.349,0.832,0.838,0,9,0.27,-2.713,1,0.313,NA,4,0.528,1
"Adding Up",54,206001,0.354,0.831,0.839,0,0,NA,-2.705,1,0.315,134.932,NA,0.51,1
"Adele",53,NA,0.892,NA,0.18,0.0982,2,0.111,-18.588,1,0.0419,136.159,4,0.138,1
"Adieu bientôt",72,211306,0.385,0.795,0.648,0,8,NA,-7.616,0,0.17,140.027,4,0.25,1
"Adieu, Pt. II",56,252413,0.114,0.773,0.631,0.858,NA,0.133,-6.771,0,0.0395,115.992,4,0.0808,1
"Adieu, Pt. II",56,252413,0.114,0.773,0.631,0.858,11,0.133,NA,0,0.0395,115.992,4,NA,1
"Adore - Piano Unplugged",53,197573,0.739,0.571,0.313,0,0,0.113,-9.833,1,0.0657,NA,4,0.163,1
"Adoro",32,211226,0.0538,0.524,0.965,5.17e-05,4,0.975,-4.287,0,0.0426,80.818,4,0.912,1
"Adriatic",35,177658,0.000414,0.354,0.91,0.205,1,0.456,-5.831,1,0.043,154.99,4,0.362,1
"Adult Nightmares",41,150139,0.757,0.4,0.136,0.378,7,0.252,-19.331,1,0.0456,80.905,3,0.341,1
"Advice",73,192571,0.201,NA,0.529,0,9,0.101,-7.996,0,0.328,105.067,4,0.76,1
"明天的煩惱",40,183375,0.566,0.762,0.699,NA,7,0.234,-6.36,1,0.0666,80.029,4,0.535,1
"東岸",51,250438,0.265,0.883,0.653,0,9,0.363,-7.428,0,0.203,110.02,NA,NA,1
"枯萎的花",25,222053,0.508,0.597,0.674,0.000542,7,0.12,-9.744,1,0.0455,98.012,4,0.175,1
"Afraid of Heights",39,225680,0.000168,0.543,0.991,1.31e-05,9,0.374,-2.78,0,0.0668,150.031,4,0.766,1
"Africa",86,295893,0.257,0.671,NA,7.95e-05,9,0.0481,-18.064,1,0.0323,92.717,NA,0.732,1
"Africa",86,295893,0.257,0.671,0.373,7.95e-05,9,0.0481,-18.064,1,0.0323,92.717,4,0.732,1
"Africa",73,238148,0.238,0.5,0.77,0.00636,8,0.104,-5.059,1,0.0432,92.223,4,0.633,1
"Africa",43,373600,0.608,0.726,0.33,0.127,9,0.724,-9.935,1,0.211,NA,4,0.378,1
"Afro Mambo",29,NA,0.658,0.425,0.83,0.112,10,0.575,-6.142,1,0.108,120.564,4,0.696,1
"Afro Shingaling",26,NA,0.629,0.591,0.753,0,5,0.686,-8.043,1,0.0304,140.42,NA,0.961,1
"AFRO TRAP Part.7 (La Puissance) - Major Lazer Remix",0,190952,-0.9767,0.885,NA,1.53e-05,8,0.0795,-4.264,0,0.226,126.063,NA,0.912,1
"Afrodisia",7,287555,NA,0.645,0.524,0.0219,5,0.106,-11.892,1,0.0439,111.927,4,0.801,1
"After All",55,276333,0.035,0.534,0.893,1.76e-05,9,0.134,-6.311,0,0.0329,153.965,4,0.338,1
"After Dark",56,289560,0.0386,0.65,0.429,0,2,0.139,-13.071,1,0.192,141.855,4,0.333,1
"After Dark",56,289560,0.0386,0.65,0.429,0,2,0.139,-13.071,1,0.192,141.855,4,0.333,1
"after hours",45,154965,1.609,0.846,0.2,0.362,9,0.105,-13.281,0,0.0898,127.006,4,0.573,1
"After Rain",21,294000,NA,0.48,0.418,0.00416,11,0.11,-9.622,0,0.0312,132.404,4,0.319,1
"After Sun",47,233454,0.426,0.607,0.507,0.801,2,0.0959,-13.016,0,0.0358,109.98,4,NA,1
"After the Moment",61,240608,0.0263,0.609,0.874,4.99e-05,9,0.328,-3.889,1,0.0293,112.011,4,0.744,1
"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",72,NA,0.301,0.702,0.659,0.00201,4,0.218,-6.766,0,0.13,79.64,4,0.843,1
"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",72,207454,0.301,0.702,0.659,0.00201,4,0.218,-6.766,0,0.13,79.64,4,0.843,1
"Afterglow",26,225172,0.0224,0.587,0.893,0.00142,7,0.123,-2.508,1,0.0403,NA,4,0.0535,1
"Aftergold (feat. Tove Styrke)",59,191007,0.0104,0.602,0.901,0.00677,8,0.0799,-3.842,0,0.0854,94.57,4,0.362,1
"ベートーヴェン:ピアノ・ソナタ 第8番 ハ短調 作品13《悲愴》 - II. ADAGIO CANTABILE",62,312573,0.995,0.376,NA,0.917,NA,0.106,-31.879,1,0.0543,66.626,4,0.101,1
"Age Ye Rooz",43,240160,0.835,0.472,0.317,0,7,0.131,-14.995,1,0.0388,87.5,4,0.715,1
"AGEN WIDA",33,199047,NA,0.784,0.913,0.00162,1,0.0831,-1.208,1,0.177,126.054,4,0.59,1
"Agua",36,193777,0.0453,0.788,0.546,0.00766,0,0.0935,-8.638,1,0.102,139.966,4,0.506,1
"Agua De Beber",46,149453,0.556,0.638,0.283,0.0601,0,0.0814,-20.356,0,0.0404,80.167,4,0.887,1
"Aguanile",63,315266,0.0828,0.632,0.785,1.18e-05,8,0.0604,-3.797,1,0.0512,122.342,4,0.679,1
"Ah Blem Blem",43,206080,0.147,0.782,0.827,1.86e-05,11,NA,-4.42,0,0.043,100.981,4,0.629,1
"Ahead Of Myself",67,NA,0.0014,NA,0.542,0,5,0.0906,-7.876,1,0.034,NA,NA,0.371,1
"Ahora Dile",43,NA,NA,0.727,0.346,0,9,0.449,-14.516,1,0.0379,81.487,4,0.797,1
"Ahora Qué Hago Sin Ti",45,231600,-0.437,0.611,0.709,0,11,0.0752,-5.164,1,0.056,159.983,4,0.644,1
"Ahora Te Puedes Marchar",80,191973,0.148,0.78,0.877,2.36e-06,6,0.0627,-3.683,0,0.0427,133.263,4,0.909,1
"Ai No Chiara (The Power Of Love)",46,192454,0.986,0.703,0.197,0.847,3,0.105,-13.852,1,NA,116.021,4,0.133,1
"Ain't Always Pretty (Acoustic Sessions)",21,200338,0.595,0.583,0.54,0,1,0.104,-6.525,1,0.0269,159.899,4,0.645,1
"Ain't Easy - THE LAUNCH",55,188969,0.0832,0.562,0.597,0,6,0.119,-5.561,1,0.201,99.712,4,0.439,1
"Ain't My Fault - R3hab Remix",64,158772,0.0156,0.67,0.847,0,NA,0.22,-3.723,1,0.043,150.109,4,0.613,1
"Ain't My Fault - R3hab Remix",64,NA,0.0156,0.67,0.847,0,9,0.22,-3.723,1,0.043,150.109,4,0.613,1
"Ain't No Angel",52,223157,0.281,0.545,0.776,NA,0,0.195,-2.005,1,0.0439,76.051,4,NA,1
"Ain't No Easy Way",43,156813,0.0657,0.532,0.947,1.49e-06,8,NA,-4.2,1,0.0457,95.786,4,0.748,1
"Ain't No Half-Steppin'",57,319906,0.00569,0.836,0.728,0.000819,10,0.0649,-12.058,0,0.234,100.842,4,0.599,1
"Ain't No Mountain High Enough",41,151666,0.482,0.669,0.616,0,11,0.179,-10.776,0,NA,130.037,4,0.818,1
"Ain't No Mountain High Enough",41,NA,0.482,0.669,0.616,0,11,0.179,-10.776,0,0.033,130.037,4,0.818,1
"Ain't No Mountain High Enough - Stereo Version",30,146160,0.437,0.677,0.693,0,11,0.405,-7.561,0,0.0343,130.013,4,0.755,1
"Ain't No Rest for the Wicked",73,175493,0.0438,0.634,NA,0,0,0.363,-7.075,1,0.105,156.004,4,0.919,1
"Ain't No Rest for the Wicked",73,175493,0.0438,0.634,0.849,0,0,0.363,NA,1,0.105,156.004,4,0.919,1
"Ain't No Rest for the Wicked",73,175493,NA,0.634,0.849,0,0,0.363,-7.075,1,0.105,156.004,4,0.919,1
"Ain't No Rest for the Wicked",73,175493,0.0438,0.634,0.849,0,0,NA,-7.075,1,0.105,156.004,4,0.919,1
"Ain't No Rest For The Wicked - Original Version",72,175493,0.0597,0.635,0.914,0,0,0.601,-5.631,1,NA,156.014,4,0.922,1
"Ain't No Sunshine",77,125093,0.457,0.479,0.416,1.72e-05,4,0.118,-11.451,0,0.124,79.593,4,0.514,1
"Ain't Talkin' 'Bout Love - 2015 Remastered Version",65,227800,0.021,0.518,0.938,0.000305,8,0.288,-5.964,0,0.0416,139.138,4,0.71,1
"Ain't That A Shame",57,152200,0.767,0.486,0.501,7.6e-05,4,NA,NA,1,0.0326,122.894,4,0.942,1
"Ain't That Why - Skytech Remix",64,162400,0.0525,0.354,0.854,0,6,NA,-4.587,0,0.294,74.994,4,0.407,1
"Ain't Too Proud To Beg",22,156173,0.549,0.763,0.656,0,0,0.125,-6.86,1,0.0417,118.394,4,0.926,1
"Ain't You",41,220125,0.27,0.565,0.834,0.00592,8,0.108,-2.74,0,0.03,159.988,4,0.348,1
"Ain't Your Mama",74,218234,0.0472,0.757,0.678,9.14e-06,NA,0.0654,-5.529,0,0.233,120.075,4,0.82,1
"Air Castles - Original Mix",36,266874,1.0115,0.551,0.749,0.816,1,0.36,-4.683,0,0.0437,175.972,4,0.19,1
"Aire",43,190626,0.0983,0.903,0.35,0.422,1,0.0782,-10.96,1,0.131,114.965,4,0.41,1
"AirForce",68,NA,0.456,0.858,0.664,0,1,0.376,-7.637,1,0.369,142.035,4,0.656,1
"Airplane mode",58,183723,0.0485,0.606,0.911,0,1,0.334,-3.601,0,0.129,113.933,4,0.742,1
"Airplanes (feat. Hayley Williams)",77,180480,0.11,0.66,0.867,0,NA,0.0368,-4.285,0,0.116,93.033,4,0.377,1
"AKWAABA",58,206829,0.0203,0.881,0.862,0.113,2,0.0638,-4.974,1,0.0525,NA,4,0.213,1
"Al Fondo de Mi",49,233656,0.0703,NA,0.514,0.00384,8,0.148,-9.535,1,0.028,75.026,4,0.69,1
"Al Natural (feat. Yandel)",63,204346,NA,NA,0.782,0,10,0.0659,-4.55,0,0.0816,95.01,4,0.745,1
"Al Oula",0,176535,0.0573,0.683,NA,0,4,0.115,NA,0,0.0717,115.067,4,0.265,1
"Al Sol de Noche",0,263573,0.35,0.649,NA,0.868,2,0.175,-9.301,1,0.0262,130.982,4,0.43,1
"Aléjate de Mí",44,202355,0.675,0.478,0.308,0.000196,7,0.0883,-8.099,0,0.0366,183.319,3,0.311,1
"Alabam",32,139906,0.378,0.719,0.653,0.00364,2,0.129,-11.572,1,0.0305,106.718,4,0.96,1
"Alabama Jubilee",20,167906,0.231,0.801,0.607,NA,0,0.315,-13.441,1,0.0596,125.263,4,0.908,1
"Alabina - Original 1996",40,225666,0.171,0.636,0.969,0,4,0.345,-1.913,0,0.0716,101.835,4,0.911,1
"Alakazam (feat. JME & Denzel Curry)",60,218000,0.381,0.812,0.574,0,NA,0.129,NA,0,0.392,144.03,4,0.38,1
"Alaska",18,188717,0.416,0.853,0.353,0.00614,9,0.0987,-12.146,0,0.043,103.989,4,0.141,1
"Alawal",32,253793,0.0993,0.84,0.831,0,0,0.348,-4.142,0,0.199,104.946,4,0.801,1
"Album of the Year - Freestyle",77,138872,0.0805,0.705,0.816,0,10,0.476,-7.046,0,NA,94.211,NA,0.929,1
"Alby Etmannah",50,250478,0.482,0.714,0.754,4.37e-05,3,0.0438,-7.005,0,0.0376,100.28,4,0.866,1
"Aldrig Mer (feat. TENDER)",49,243918,0.0649,0.359,0.774,0.104,7,0.11,-5.789,1,0.0745,NA,NA,0.141,1
"Alegria",44,322066,0.71,0.563,0.89,0.000385,2,0.288,-7.349,0,0.0539,86.436,4,0.895,1
"Algo Bueno",39,371893,0.85,0.59,0.332,0.00489,1,0.116,-12.132,1,0.0649,75.024,4,0.606,1
"Algo Musical",59,209452,0.0648,0.883,0.626,4.24e-06,1,0.0594,-7.541,1,0.0853,107.023,4,0.565,1
"Alguien Canto - The Music Played",48,NA,0.709,0.393,0.365,0.00726,6,0.317,-10.496,0,0.0278,81.525,4,0.364,1
"Alguna Solución",34,270000,0.0017,0.703,0.725,0.0262,9,0.0751,-4.851,1,0.0306,120.031,4,0.57,1
"Ali Baba",33,405547,0.0123,0.693,0.904,0.896,6,NA,-5.365,0,0.0619,138.038,4,0.122,1
"Alice",22,214935,0.000509,0.501,0.67,0.869,11,0.0928,-7.683,0,0.0589,146.204,4,0.504,1
"Alicia Adorada",41,255600,0.0483,0.701,0.783,0,0,0.0673,-9.712,1,0.0398,79.885,4,0.965,1
"Alien Boy",71,NA,0.111,0.803,0.599,0,1,0.236,-5.169,1,0.0985,130.107,4,0.484,1
"Alison",11,204000,0.671,0.564,0.317,5.84e-05,1,0.119,-11.216,0,0.0473,NA,4,0.378,1
"Alive",59,210866,6.62e-05,NA,0.917,0.000643,0,0.0835,-6.485,1,0.0764,NA,4,0.302,1
"Alive",37,207982,0.00113,0.627,0.923,8.35e-05,NA,0.0819,-3.585,0,0.0475,122.998,4,0.352,1
"Alive",31,242000,0.149,0.716,0.887,0.332,5,0.111,-7.738,1,0.0331,NA,4,0.78,1
"Alive",19,341160,NA,0.298,0.825,1.46e-05,2,0.44,-8.053,1,0.0408,75.592,4,0.54,1
"Alive",15,341160,0.00636,0.325,0.83,9.86e-06,2,0.255,-7.615,1,0.0415,74.992,4,NA,1
"Alive (with Offset & 2 Chainz)",74,235897,0.364,0.811,0.734,2.26e-06,0,0.121,-6.626,0,0.334,150.06,4,0.566,1
"All About",52,190551,0.596,0.717,0.615,0,3,0.0912,-6.636,1,0.059,144.942,NA,0.417,1
"All About That Bass",69,188754,0.0476,0.811,0.879,1.91e-06,9,0.109,-3.724,1,0.0514,134.064,4,0.962,1
"All About That Bass",68,187920,NA,0.807,0.887,2.87e-06,9,0.124,-3.726,1,0.0503,134.052,4,0.961,1
"All About U (ft. Nate Dogg, Snoop Dogg, Fatal & Yani Hadati)",26,276813,0.0652,NA,0.793,0,11,0.314,-4.004,0,0.147,103.206,4,0.778,1
"All Along the Watchtower",78,NA,0.00255,0.438,0.805,5.69e-05,8,0.0842,-6.237,1,0.0624,113.253,4,0.564,1
